table,column,ours,pub,diff_abs,fail
A,s_1999,0.05890480883580652,0.05890480883580593,5.898059818321144e-16,FALSE
A,s_1999,0.01952397527366754,0.01952397527366595,1.5890067039947553e-15,FALSE
A,s_1999,0.053139268243437,0.05313926824343834,1.339206523454095e-15,FALSE
A,s_1999,0.04672837814182525,0.04672837814182492,3.2612801348363973e-16,FALSE
A,s_1999,0.05190126428550497,0.05190126428550292,2.0469737016526324e-15,FALSE
A,s_1999,0.02066311904703824,0.020663119047039675,1.4363510381087963e-15,FALSE
A,s_1999,0.04041899174587984,0.04041899174588132,1.4849232954361469e-15,FALSE
A,s_1999,0.02419206779278724,0.02419206779278692,3.191891195797325e-16,FALSE
A,s_1999,0.02574150660543685,0.02574150660543817,1.3183898417423734e-15,FALSE
A,s_1999,0.04928918049918729,0.049289180499187145,1.457167719820518e-16,FALSE
A,s_1999,0.054850557949902,0.054850557949901554,4.440892098500626e-16,FALSE
A,s_1999,0.02795992862964666,0.027959928629648047,1.3877787807814457e-15,FALSE
A,s_1999,0.02425786594089161,0.024257865940891472,1.3877787807814457e-16,FALSE
A,s_1999,1,1,0,FALSE
A,s_2018,0.14742193232763762,0.14742193232763634,1.27675647831893e-15,FALSE
A,s_2018,0.17293490535831685,0.1729349053583163,5.551115123125783e-16,FALSE
A,s_2018,0.15737311431576967,0.15737311431577122,1.5543122344752192e-15,FALSE
A,s_2018,0.15992717960764866,0.15992717960764558,3.0808688933348094e-15,FALSE
A,s_2018,0.16335396914577316,0.1633539691457748,1.6375789613221059e-15,FALSE
A,s_2018,0.1989888992448541,0.19898889924485583,1.7208456881689926e-15,FALSE
A,s_2018,0.06888052650326099,0.06888052650326255,1.5681900222830336e-15,FALSE
A,s_2018,0.07854140582437548,0.0785414058243749,5.828670879282072e-16,FALSE
A,s_2018,0.01299393602762096,0.012993936027619822,1.1379786002407855e-15,FALSE
A,s_2018,0.04509322785799164,0.0450932278579932,1.5543122344752192e-15,FALSE
A,s_2018,0.04796373141790489,0.04796373141790379,1.096345236817342e-15,FALSE
A,s_2018,0.06688401005479971,0.06688401005480077,1.0547118733938987e-15,FALSE
A,s_2018,0.01537146397772374,0.0153714639777226,1.141448047192739e-15,FALSE
A,s_2018,0.03901905448897404,0.03901905448897527,1.2281842209915794e-15,FALSE
A,s_2018,0.0399497735413946,0.03994977354139486,2.636779683484747e-16,FALSE
A,s_2018,0.06303282230767827,0.06303282230767969,1.4155343563970746e-15,FALSE
A,s_2018,0.01569791971360622,0.015697919713605086,1.1345091532888318e-15,FALSE
A,s_2018,0.04429179192207738,0.04429179192207772,3.400058012914542e-16,FALSE
A,s_2018,0.04169597269314837,0.04169597269314748,8.881784197001252e-16,FALSE
A,s_2018,0.05824149527881341,0.05824149527881262,7.840950111415168e-16,FALSE
A,s_2018,0.01621888125507716,0.016218881255077304,1.457167719820518e-16,FALSE
A,s_2018,0.05081927076005723,0.0508192707600564,8.326672684688674e-16,FALSE
A,s_2018,0.04403493844837202,0.04403493844837116,8.604228440844963e-16,FALSE
A,s_2018,0.05228087868226679,0.05228087868226729,4.996003610813204e-16,FALSE
A,s_2018,0.02598224822206542,0.02598224822206569,2.706168622523819e-16,FALSE
A,s_2018,0.06355108834182449,0.0635510883418256,1.1102230246251565e-15,FALSE
A,s_2018,0.04912230309609727,0.049122303096095776,1.4918621893400541e-15,FALSE
A,s_2018,0.06033325958486985,0.0603332595848703,4.510281037539698e-16,FALSE
A,s_2018,1,1,0,FALSE
A,ds_99_18,-0.01626828837067506,-0.016268288370684225,9.166278847061449e-15,FALSE
A,ds_99_18,-0.00986146604564117,-0.009861466045641335,1.6479873021779667e-16,FALSE
A,ds_99_18,-0.05747418942675181,-0.05747418942674679,5.016820292524926e-15,FALSE
A,ds_99_18,-0.01136570633678379,-0.011365706336787408,3.6186331708876196e-15,FALSE
